GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2019-12-14,0,0,0,EDM
2019-12-17,2,0,2,BUF
2019-12-20,0,2,2,NYR
2019-12-21,2,1,3,DET
2019-12-23,1,1,2,CAR
2019-12-27,0,0,0,NJD
2019-12-28,2,1,3,NYR
2019-12-31,1,1,2,MIN
2020-01-02,0,1,1,WPG
2020-01-04,1,1,2,NYI
2020-01-06,1,0,1,EDM
2020-01-08,2,0,2,WPG
2020-01-12,0,0,0,FLA
2020-01-14,3,0,3,NJD
2020-01-16,0,0,0,CGY
2020-01-18,0,0,0,CHI
2020-01-27,1,0,1,NSH
2020-01-29,1,1,2,DAL
2020-02-01,0,1,1,OTT
2020-02-03,1,0,1,FLA
2020-02-05,2,0,2,NYR
2020-02-07,1,3,4,ANA
2020-02-08,0,0,0,MTL
2020-02-11,0,0,0,ARI
2020-02-13,1,0,1,DAL
2020-02-15,1,1,2,OTT
2020-02-16,0,0,0,BUF
2020-02-18,1,0,1,PIT
2020-02-20,0,1,1,PIT
2020-02-22,0,0,0,CAR
2020-02-25,0,1,1,TBL
2020-02-27,1,1,2,FLA
2020-02-29,1,0,1,VAN
2020-03-03,1,1,2,SJS
2020-03-05,0,0,0,LAK
2020-03-06,0,0,0,ANA
2020-03-10,1,0,1,TBL
2021-01-13,0,1,1,MTL
2021-01-15,0,0,0,OTT
2021-01-16,1,1,2,OTT
2021-01-18,0,1,1,WPG
2021-01-20,1,0,1,EDM
2021-01-24,1,0,1,CGY
2021-01-26,1,1,2,CGY
2021-01-28,1,0,1,EDM
2021-01-30,1,0,1,EDM
2021-02-04,2,0,2,VAN
2021-02-06,2,0,2,VAN
2021-02-08,1,0,1,VAN
2021-02-10,0,1,1,MTL
2021-02-13,0,1,1,MTL
2021-02-15,2,1,3,OTT
2021-02-17,1,0,1,OTT
2021-02-18,2,2,4,OTT
2021-02-20,2,2,4,MTL
2021-02-22,0,0,0,CGY
2021-02-24,0,2,2,CGY
2021-03-03,0,0,0,EDM
2021-03-04,0,0,0,VAN
2021-03-06,0,0,0,VAN
2021-03-09,2,0,2,WPG
2021-03-11,1,1,2,WPG
2021-03-13,0,0,0,WPG
2021-03-14,0,1,1,OTT
2021-03-19,0,0,0,CGY
2021-03-20,0,0,0,CGY
2021-03-25,0,1,1,OTT
2021-03-27,1,1,2,EDM
2021-03-29,1,0,1,EDM
2021-03-31,1,1,2,WPG
2021-04-02,0,0,0,WPG
2021-04-04,1,1,2,CGY
2021-04-05,2,0,2,CGY
2021-04-07,1,1,2,MTL
2021-04-10,3,1,4,OTT
2021-04-12,1,0,1,MTL
2021-04-13,0,0,0,CGY
2021-04-18,1,0,1,VAN
2021-04-20,0,1,1,VAN
2021-04-22,1,2,3,WPG
2021-04-24,0,0,0,WPG
2021-04-28,1,0,1,MTL
2021-04-29,1,0,1,VAN
2021-05-01,2,0,2,VAN
2021-05-03,1,0,1,MTL
2021-05-06,1,0,1,MTL
2021-05-08,0,1,1,MTL
2021-05-12,1,0,1,OTT
2021-05-14,0,0,0,WPG
2021-10-18,0,0,0,NYR
2021-10-22,0,0,0,SJS
2021-10-23,0,0,0,PIT
2021-10-25,1,0,1,CAR
2021-10-27,0,1,1,CHI
2021-10-30,0,0,0,DET
2021-11-02,2,0,2,VGK
2021-11-04,0,2,2,TBL
2021-11-06,2,0,2,BOS
2021-11-08,0,0,0,LAK
2021-11-10,0,2,2,PHI
2021-11-12,1,0,1,CGY
2021-11-13,0,1,1,BUF
2021-11-16,1,1,2,NSH
2021-11-18,0,1,1,NYR
2021-11-20,0,0,0,PIT
2021-11-21,0,0,0,NYI
2021-11-24,1,1,2,LAK
2021-11-26,1,0,1,SJS
2021-11-28,1,0,1,ANA
2021-12-01,3,0,3,COL
2021-12-04,1,1,2,MIN
2021-12-05,1,0,1,WPG
2021-12-07,2,1,3,CBJ
2021-12-09,0,1,1,TBL
2021-12-11,1,1,2,CHI
2021-12-14,2,0,2,EDM
2022-01-01,0,0,0,OTT
2022-01-05,0,1,1,EDM
2022-01-08,2,0,2,COL
2022-01-11,1,0,1,VGK
2022-01-12,1,0,1,ARI
2022-01-15,1,1,2,STL
2022-01-19,0,1,1,NYR
2022-01-22,0,0,0,NYI
2022-01-26,0,2,2,ANA
