GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2011-11-23,0,1,1,WPG
2011-11-25,1,0,1,NYR
2011-11-26,0,0,0,BUF
2011-11-29,0,1,1,STL
2011-12-01,0,0,0,PIT
2011-12-03,0,1,1,OTT
2011-12-05,0,0,0,FLA
2011-12-07,1,0,1,OTT
2011-12-09,0,1,1,TOR
2011-12-13,0,0,0,PHI
2011-12-15,1,0,1,WPG
2011-12-17,0,0,0,COL
2011-12-20,1,0,1,NSH
2011-12-23,0,1,1,NJD
2011-12-26,1,0,1,BUF
2011-12-28,0,2,2,NYR
2011-12-30,2,0,2,BUF
2011-12-31,2,0,2,CBJ
2012-01-03,1,1,2,CGY
2012-01-07,0,0,0,SJS
2012-01-09,0,0,0,LAK
2012-01-11,0,0,0,PIT
2012-01-13,1,0,1,TBL
2012-01-15,0,1,1,CAR
2012-01-17,0,0,0,NYI
2012-01-18,1,0,1,MTL
2012-01-20,0,0,0,CAR
2012-01-22,1,2,3,PIT
2012-02-04,0,0,0,MTL
2012-02-05,0,0,0,BOS
2012-02-07,2,0,2,FLA
2012-02-09,1,1,2,WPG
2012-02-12,0,1,1,NYR
2012-02-13,0,0,0,SJS
2012-02-17,1,0,1,FLA
2012-02-18,0,0,0,TBL
2012-02-20,0,0,0,CAR
2012-02-24,1,0,1,MTL
2012-02-25,0,2,2,TOR
2012-02-28,1,0,1,NYI
2012-03-02,0,0,0,NJD
2012-03-04,0,0,0,PHI
2012-03-06,0,0,0,CAR
2012-03-08,1,0,1,TBL
2012-03-10,0,1,1,BOS
2012-03-11,0,0,0,TOR
2012-03-13,2,0,2,NYI
2012-03-16,0,0,0,WPG
2012-03-18,1,0,1,CHI
2012-03-19,2,0,2,DET
2012-03-22,1,0,1,PHI
2012-03-23,2,0,2,WPG
2012-03-25,1,1,2,MIN
2012-03-27,0,0,0,BUF
2012-03-29,0,2,2,BOS
2012-03-31,0,0,0,MTL
2012-04-02,0,0,0,TBL
2012-04-05,1,0,1,FLA
2012-04-07,1,0,1,NYR
2013-01-19,0,0,0,TBL
2013-01-22,0,1,1,WPG
2013-01-24,0,0,0,MTL
2013-01-25,0,0,0,NJD
2013-01-27,1,0,1,BUF
2013-01-29,0,0,0,OTT
2013-01-31,1,0,1,TOR
2013-02-01,0,0,0,PHI
2013-02-03,0,1,1,PIT
2013-02-05,0,1,1,TOR
2013-02-07,1,1,2,PIT
2013-02-09,1,0,1,FLA
2013-02-12,1,1,2,FLA
2013-02-14,0,0,0,TBL
2013-02-17,0,0,0,NYR
2013-02-21,0,0,0,NJD
2013-02-23,3,1,4,NJD
2013-02-26,0,1,1,CAR
2013-02-27,0,0,0,PHI
2013-03-02,0,1,1,WPG
2013-03-05,0,1,1,BOS
2013-03-07,1,2,3,FLA
2013-03-09,0,0,0,NYI
2013-03-10,0,0,0,NYR
2013-03-12,0,0,0,CAR
2013-03-14,1,1,2,CAR
2013-03-16,0,0,0,BOS
2013-03-17,1,0,1,BUF
2013-03-19,1,0,1,PIT
2013-03-21,1,2,3,WPG
2013-03-22,2,0,2,WPG
2013-03-24,1,1,2,NYR
2013-03-26,0,1,1,NYI
2013-03-30,1,0,1,BUF
2013-03-31,1,0,1,PHI
2013-04-02,2,1,3,CAR
2013-04-04,0,0,0,NYI
2013-04-06,3,1,4,FLA
2013-04-07,2,0,2,TBL
2013-04-09,1,0,1,MTL
2013-04-11,0,0,0,CAR
2013-04-13,1,1,2,TBL
2013-04-16,1,1,2,TOR
2013-04-18,0,0,0,OTT
2013-04-20,2,1,3,MTL
2013-04-23,1,1,2,WPG
2013-04-25,1,0,1,OTT
2013-04-27,0,2,2,BOS
2013-10-01,1,1,2,CHI
2013-10-03,2,1,3,CGY
2013-10-05,1,0,1,DAL
2013-10-10,1,0,1,CAR
2013-10-12,0,0,0,COL
2013-10-14,1,1,2,EDM
2013-10-16,0,0,0,NYR
2013-10-19,1,0,1,CBJ
2013-10-22,2,1,3,WPG
2013-10-24,1,1,2,EDM
2013-10-26,0,0,0,CGY
2013-10-28,0,0,0,VAN
2013-11-05,2,1,3,NYI
2013-11-07,1,0,1,MIN
2013-11-09,0,1,1,PHX
2013-11-10,0,0,0,COL
2013-11-12,1,0,1,CBJ
2013-11-15,1,0,1,DET
2013-11-17,2,0,2,STL
2013-11-20,0,0,0,PIT
2013-11-22,2,0,2,MTL
2013-11-23,1,0,1,TOR
2013-11-27,0,1,1,OTT
2013-11-29,0,0,0,MTL
2013-11-30,1,0,1,NYI
