GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1973-12-26,0,0,0,PIT
1973-12-30,2,1,3,AFM
1973-12-31,1,0,1,BUF
1974-01-02,0,2,2,TOR
1974-01-06,2,1,3,MNS
1974-01-09,0,0,0,MNS
1974-01-12,1,2,3,LAK
1974-01-13,1,0,1,CHI
1974-01-16,1,1,2,NYR
1974-01-19,0,2,2,STL
1974-01-20,0,0,0,MTL
1974-01-23,1,2,3,CGS
1974-01-25,1,0,1,AFM
1974-01-27,2,1,3,PIT
1974-01-30,0,1,1,VAN
1974-02-02,0,0,0,PHI
1974-02-03,0,0,0,MTL
1974-02-06,0,0,0,TOR
1974-02-09,0,1,1,VAN
1974-02-13,1,0,1,PIT
1974-02-15,0,2,2,MTL
1974-02-17,0,0,0,BUF
1974-02-20,0,0,0,PHI
1974-02-23,1,0,1,STL
1974-02-24,1,2,3,NYI
1974-02-26,2,2,4,TOR
1974-02-28,0,1,1,BOS
1974-03-02,0,0,0,BOS
1974-03-03,0,0,0,CHI
1974-03-07,0,0,0,PHI
1974-03-09,0,1,1,NYI
1974-03-10,0,0,0,AFM
1974-03-12,0,1,1,VAN
1974-03-13,2,0,2,CGS
1974-03-16,0,0,0,LAK
1974-03-20,1,3,4,MTL
1974-03-23,0,1,1,NYR
1974-03-30,0,0,0,CHI
1974-03-31,0,0,0,BOS
1974-04-03,0,1,1,NYR
1974-04-06,0,1,1,NYR
1974-04-07,1,0,1,CHI
1974-10-09,0,0,0,CHI
1974-10-12,0,1,1,PIT
1974-10-13,0,5,5,CGS
1974-10-16,0,3,3,AFM
1974-10-19,1,2,3,WSH
1974-10-22,0,1,1,WSH
1974-10-23,0,0,0,AFM
1974-10-26,1,0,1,MTL
1974-10-29,0,0,0,VAN
1974-11-01,0,0,0,CGS
1974-11-02,1,0,1,LAK
1974-11-06,1,2,3,MTL
1974-11-10,0,1,1,VAN
1974-11-13,0,1,1,MNS
1974-11-16,0,2,2,NYI
1974-11-17,0,1,1,BOS
1974-11-20,3,1,4,NYR
1974-11-23,0,1,1,STL
1974-11-24,0,0,0,LAK
1974-11-27,0,2,2,PHI
1974-11-28,1,0,1,BUF
1974-11-30,1,0,1,KCS
1974-12-04,1,0,1,NYR
1974-12-05,3,1,4,BOS
1974-12-07,0,0,0,TOR
1974-12-08,0,1,1,VAN
1974-12-12,1,1,2,STL
1974-12-15,1,0,1,PIT
1974-12-18,1,1,2,CHI
1974-12-21,0,1,1,PHI
1974-12-22,1,1,2,BOS
1974-12-26,2,2,4,MNS
1974-12-27,0,0,0,MTL
1974-12-30,0,1,1,LAK
1974-12-31,0,1,1,CGS
1975-01-04,0,0,0,KCS
1975-01-05,0,0,0,TOR
1975-01-08,1,0,1,MTL
1975-01-11,0,1,1,BUF
1975-01-12,1,0,1,STL
1975-01-16,1,3,4,KCS
1975-01-18,1,0,1,NYI
1975-01-19,1,0,1,MNS
1975-01-23,1,0,1,BUF
1975-01-25,2,1,3,WSH
1975-01-26,0,2,2,WSH
1975-01-28,1,2,3,STL
1975-01-30,1,1,2,PIT
1975-02-01,0,0,0,NYI
1975-02-02,0,1,1,NYR
1975-02-04,0,0,0,BUF
1975-02-05,0,1,1,MTL
1975-02-08,0,3,3,BOS
1975-02-09,1,1,2,TOR
1975-02-12,0,1,1,CGS
1975-02-14,0,2,2,VAN
1975-02-15,0,0,0,LAK
1975-02-19,1,1,2,PHI
1975-02-22,2,0,2,AFM
1975-02-23,1,1,2,PIT
1975-02-26,0,1,1,LAK
1975-02-27,1,2,3,BOS
1975-03-01,1,1,2,BUF
