GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1959-01-10,0,1,1,NYR
1959-01-11,1,3,4,TOR
1959-01-15,0,0,0,BOS
1959-01-17,0,1,1,TOR
1959-01-18,0,2,2,NYR
1959-01-21,0,1,1,CHI
1959-01-24,2,0,2,CHI
1959-01-25,0,2,2,MTL
1959-01-29,0,1,1,MTL
1959-01-31,1,0,1,BOS
1959-02-01,2,0,2,NYR
1959-02-05,0,0,0,NYR
1959-02-07,0,0,0,TOR
1959-02-08,0,1,1,MTL
1959-02-12,0,1,1,NYR
1959-02-15,1,2,3,TOR
1959-02-19,0,0,0,MTL
1959-02-21,1,1,2,CHI
1959-02-22,0,0,0,BOS
1959-02-25,0,3,3,NYR
1959-02-28,0,2,2,TOR
1959-03-01,1,0,1,CHI
1959-03-03,0,1,1,BOS
1959-03-05,0,0,0,BOS
1959-03-07,1,0,1,MTL
1959-03-08,0,0,0,NYR
1959-03-10,2,1,3,MTL
1959-03-14,1,0,1,BOS
1959-03-15,0,1,1,CHI
1959-03-17,0,0,0,CHI
1959-03-21,1,0,1,NYR
1959-03-22,0,1,1,TOR
1959-10-10,1,0,1,MTL
1959-10-11,0,3,3,NYR
1959-10-14,1,0,1,CHI
1959-10-15,0,0,0,CHI
1959-10-18,1,0,1,TOR
1959-10-22,1,1,2,BOS
1959-10-25,0,0,0,MTL
1959-10-28,1,1,2,NYR
1959-10-29,0,0,0,BOS
1959-10-31,0,0,0,MTL
1959-11-01,0,0,0,CHI
1959-11-05,1,1,2,BOS
1959-11-07,0,1,1,TOR
1959-11-08,0,0,0,NYR
1959-11-12,1,0,1,BOS
1959-11-14,1,2,3,NYR
1959-11-15,1,0,1,CHI
1959-11-16,1,1,2,CHI
1959-11-18,0,0,0,TOR
1959-11-21,1,1,2,BOS
1959-11-22,1,1,2,NYR
1959-11-26,0,2,2,MTL
1959-11-28,0,0,0,MTL
1959-11-29,1,0,1,TOR
1959-12-05,1,0,1,BOS
1959-12-06,0,2,2,MTL
1959-12-09,1,0,1,CHI
1959-12-12,0,0,0,MTL
1959-12-13,0,2,2,TOR
1959-12-17,0,1,1,CHI
1959-12-19,0,0,0,TOR
1959-12-20,0,1,1,BOS
1959-12-25,0,0,0,NYR
1959-12-27,0,0,0,MTL
1959-12-31,1,0,1,TOR
1960-01-01,0,2,2,CHI
1960-01-03,0,1,1,BOS
1960-01-06,1,0,1,TOR
1960-01-09,0,0,0,NYR
1960-01-10,0,0,0,NYR
1960-01-13,1,0,1,CHI
1960-01-16,1,1,2,CHI
1960-01-17,2,1,3,TOR
1960-01-21,0,0,0,BOS
1960-01-23,0,0,0,MTL
1960-01-24,1,0,1,NYR
1960-01-28,0,1,1,MTL
1960-01-30,1,1,2,BOS
1960-01-31,1,0,1,NYR
1960-02-04,0,0,0,NYR
1960-02-06,1,2,3,TOR
1960-02-07,0,0,0,CHI
1960-02-11,0,1,1,BOS
1960-02-13,0,0,0,TOR
1960-02-14,0,1,1,TOR
1960-02-18,0,1,1,MTL
1960-02-20,1,1,2,BOS
1960-02-21,0,1,1,MTL
1960-02-24,0,1,1,NYR
1960-02-27,1,1,2,TOR
1960-02-28,0,1,1,CHI
1960-03-01,0,0,0,BOS
1960-03-05,0,2,2,MTL
1960-03-06,0,1,1,NYR
1960-03-08,0,0,0,MTL
1960-03-12,0,0,0,BOS
1960-03-13,0,0,0,CHI
1960-03-15,1,1,2,CHI
1960-03-19,0,3,3,NYR
1960-03-20,0,1,1,TOR
1960-10-09,1,1,2,TOR
1960-10-11,0,1,1,BOS
1960-10-13,0,2,2,MTL
1960-10-16,1,2,3,MTL
1960-10-20,1,1,2,BOS
1960-10-22,0,0,0,TOR
1960-10-23,0,0,0,TOR
1960-10-26,0,0,0,NYR
1960-10-30,0,0,0,CHI
1960-11-03,0,2,2,BOS
1960-11-06,1,1,2,NYR
1960-11-09,0,2,2,NYR
1960-11-10,0,1,1,BOS
1960-11-12,0,0,0,MTL
1960-11-13,0,0,0,CHI
1960-11-15,0,1,1,CHI
1960-11-16,0,1,1,TOR
1960-11-19,0,1,1,BOS
1960-11-20,1,0,1,NYR
1960-11-24,0,0,0,MTL
1960-11-26,0,1,1,TOR
1960-11-27,0,2,2,TOR
1960-12-01,0,2,2,BOS
1960-12-04,0,0,0,NYR
1960-12-07,0,2,2,NYR
1960-12-10,1,1,2,MTL
1960-12-11,1,0,1,MTL
1960-12-15,1,0,1,NYR
1960-12-18,1,1,2,CHI
1960-12-24,1,1,2,TOR
1960-12-25,0,0,0,CHI
1960-12-28,0,1,1,NYR
1960-12-29,0,0,0,MTL
1960-12-31,0,0,0,CHI
1961-01-01,0,0,0,CHI
1961-01-04,0,0,0,TOR
1961-01-14,0,1,1,NYR
1961-01-19,0,1,1,BOS
1961-01-21,0,1,1,MTL
1961-01-22,0,1,1,NYR
1961-01-26,1,0,1,CHI
1961-01-28,2,0,2,MTL
1961-01-29,0,1,1,BOS
1961-02-02,0,0,0,TOR
1961-02-04,0,0,0,TOR
1961-02-05,0,2,2,MTL
1961-02-08,1,0,1,CHI
1961-02-09,2,1,3,NYR
1961-02-12,0,1,1,TOR
1961-02-18,0,1,1,BOS
1961-02-19,1,0,1,MTL
1961-02-23,1,0,1,BOS
1961-02-25,0,1,1,TOR
1961-02-26,1,0,1,TOR
1961-02-28,0,1,1,CHI
1961-03-02,1,0,1,BOS
1961-03-04,0,3,3,MTL
1961-03-05,0,1,1,NYR
1961-03-07,0,2,2,BOS
1961-03-09,2,0,2,BOS
1961-03-12,1,1,2,NYR
1961-03-14,0,2,2,NYR
1961-03-15,0,1,1,CHI
1961-03-19,0,0,0,MTL
1961-10-12,0,1,1,TOR
1961-10-14,0,1,1,CHI
1961-10-15,1,0,1,CHI
1961-10-19,0,2,2,BOS
1961-10-21,1,1,2,NYR
1961-10-22,2,1,3,NYR
1961-10-26,0,0,0,BOS
1961-10-28,1,0,1,MTL
1961-10-29,0,0,0,MTL
1961-11-02,1,0,1,NYR
1961-11-05,1,0,1,TOR
1961-11-09,0,2,2,BOS
1961-11-11,1,0,1,TOR
1961-11-12,0,0,0,MTL
1961-11-15,0,0,0,CHI
1961-11-18,0,0,0,TOR
1961-11-19,1,2,3,BOS
1961-11-22,0,0,0,NYR
1961-11-23,1,0,1,MTL
1961-11-26,0,0,0,CHI
1961-11-30,1,0,1,BOS
1961-12-02,0,0,0,MTL
1961-12-03,0,3,3,TOR
1961-12-07,0,2,2,NYR
1961-12-09,0,0,0,CHI
1961-12-10,1,1,2,CHI
1961-12-14,1,0,1,BOS
1961-12-17,1,0,1,MTL
1961-12-20,0,0,0,NYR
1961-12-21,0,1,1,BOS
1961-12-23,0,1,1,MTL
1961-12-25,0,3,3,NYR
1961-12-28,0,1,1,CHI
1961-12-30,1,1,2,TOR
1961-12-31,3,0,3,TOR
1962-01-04,0,1,1,CHI
1962-01-06,1,2,3,BOS
1962-01-07,0,0,0,MTL
1962-01-13,0,0,0,TOR
1962-01-14,0,1,1,NYR
1962-01-18,1,2,3,BOS
1962-01-20,0,1,1,MTL
1962-01-21,1,0,1,MTL
1962-01-24,2,0,2,NYR
1962-01-27,1,0,1,TOR
1962-01-28,0,1,1,TOR
1962-01-31,0,0,0,CHI
1962-02-01,0,2,2,CHI
1962-02-03,0,0,0,MTL
1962-02-04,1,2,3,BOS
1962-02-07,0,0,0,NYR
1962-02-10,0,0,0,BOS
1962-02-11,1,0,1,TOR
1962-02-15,0,3,3,NYR
1962-02-18,2,0,2,MTL
1962-02-21,0,0,0,CHI
1962-02-24,0,0,0,CHI
1962-02-25,0,1,1,TOR
1962-03-03,0,0,0,MTL
1962-03-04,1,0,1,NYR
1962-03-06,1,2,3,NYR
1962-03-08,0,0,0,BOS
1962-03-10,0,0,0,TOR
1962-03-11,0,0,0,BOS
1962-03-14,1,1,2,NYR
1962-03-15,0,0,0,BOS
1962-03-18,1,1,2,CHI
1962-03-20,0,0,0,CHI
1962-03-24,0,1,1,TOR
1962-03-25,1,0,1,MTL
1962-10-11,0,0,0,NYR
1962-10-13,0,0,0,CHI
1962-10-14,0,1,1,MTL
1962-10-18,1,1,2,BOS
1962-10-21,0,0,0,CHI
1962-10-25,1,1,2,BOS
1962-10-28,1,0,1,TOR
1962-11-01,0,0,0,NYR
1962-11-03,2,1,3,TOR
1962-11-04,0,2,2,CHI
1962-11-08,0,0,0,MTL
1962-11-10,1,1,2,BOS
1962-11-11,0,1,1,NYR
1962-11-14,1,0,1,CHI
1962-11-17,1,0,1,TOR
1962-11-18,0,0,0,BOS
1962-11-22,0,0,0,MTL
1962-11-24,0,0,0,CHI
1962-11-25,0,2,2,CHI
1962-11-29,0,0,0,NYR
1962-12-02,1,0,1,TOR
1962-12-05,0,1,1,NYR
1962-12-06,1,1,2,BOS
1962-12-08,0,0,0,MTL
1962-12-09,0,1,1,TOR
1962-12-13,1,1,2,NYR
1962-12-15,0,2,2,CHI
1962-12-16,0,2,2,NYR
1962-12-20,2,0,2,BOS
1962-12-23,0,0,0,MTL
1962-12-25,0,0,0,TOR
1962-12-26,0,0,0,TOR
1962-12-29,0,1,1,MTL
1962-12-31,0,0,0,NYR
1963-01-01,0,0,0,CHI
1963-01-06,2,0,2,BOS
1963-01-10,2,1,3,MTL
1963-01-12,1,0,1,TOR
1963-01-13,2,0,2,NYR
1963-01-17,1,2,3,BOS
1963-01-19,0,0,0,MTL
1963-01-20,0,1,1,TOR
1963-01-24,0,0,0,MTL
1963-01-26,0,0,0,CHI
1963-01-27,1,1,2,BOS
1963-01-30,2,1,3,NYR
1963-02-02,1,0,1,BOS
1963-02-03,0,1,1,MTL
1963-02-06,1,1,2,CHI
1963-02-07,0,2,2,BOS
1963-02-10,1,0,1,TOR
1963-02-13,0,1,1,TOR
1963-02-16,1,0,1,BOS
1963-02-17,0,0,0,MTL
1963-02-21,1,1,2,CHI
1963-02-23,1,0,1,CHI
1963-02-24,0,3,3,NYR
1963-02-26,1,0,1,NYR
1963-02-28,0,2,2,BOS
1963-03-02,1,3,4,MTL
1963-03-03,0,2,2,NYR
1963-03-05,1,0,1,MTL
1963-03-09,0,1,1,TOR
1963-03-10,1,0,1,BOS
1963-03-14,0,2,2,NYR
1963-03-16,1,0,1,MTL
1963-03-17,0,2,2,CHI
1963-03-19,1,1,2,CHI
1963-03-23,1,0,1,TOR
1963-03-24,1,1,2,TOR
1963-10-10,2,0,2,CHI
1963-10-13,1,1,2,BOS
1963-10-19,0,0,0,TOR
1963-10-20,0,0,0,TOR
1963-10-24,0,0,0,CHI
1963-10-27,1,0,1,MTL
1963-10-29,0,1,1,CHI
1963-10-31,0,1,1,NYR
1963-11-02,0,0,0,MTL
1963-11-03,0,0,0,BOS
1963-11-07,0,1,1,NYR
1963-11-10,1,0,1,MTL
1963-11-16,0,1,1,BOS
1963-11-17,0,0,0,NYR
1963-11-20,0,1,1,CHI
1963-11-27,0,1,1,NYR
1963-11-28,0,2,2,MTL
1963-11-30,0,0,0,TOR
1963-12-01,0,0,0,TOR
1963-12-05,2,2,4,BOS
1963-12-07,0,1,1,MTL
1963-12-08,0,0,0,TOR
1963-12-11,0,1,1,TOR
1963-12-14,1,2,3,CHI
1963-12-15,0,1,1,CHI
1963-12-18,0,0,0,NYR
1963-12-19,0,1,1,BOS
1963-12-21,0,0,0,TOR
1963-12-22,1,0,1,MTL
1963-12-25,2,0,2,NYR
1963-12-28,0,0,0,MTL
1963-12-29,1,0,1,BOS
1963-12-31,0,0,0,TOR
1964-01-04,0,1,1,NYR
1964-01-05,0,1,1,MTL
1964-01-07,0,3,3,BOS
1964-01-09,0,2,2,CHI
1964-01-11,0,0,0,CHI
1964-01-12,2,1,3,NYR
1964-01-16,0,0,0,BOS
1964-01-18,0,0,0,MTL
1964-01-19,0,0,0,NYR
1964-01-25,0,2,2,CHI
1964-01-26,1,0,1,NYR
1964-01-29,0,0,0,CHI
1964-02-01,0,0,0,MTL
1964-02-02,0,1,1,TOR
1964-02-05,0,1,1,CHI
1964-02-06,0,1,1,CHI
1964-02-08,0,1,1,BOS
1964-02-09,1,0,1,NYR
1964-02-13,2,1,3,BOS
1964-02-15,2,0,2,MTL
1964-02-16,0,0,0,MTL
1964-02-19,0,1,1,TOR
1964-02-22,2,0,2,BOS
1964-02-23,0,1,1,MTL
1964-02-27,0,1,1,CHI
1964-02-29,0,1,1,BOS
1964-03-01,0,1,1,NYR
1964-03-03,0,2,2,TOR
1964-03-05,1,1,2,MTL
1964-03-07,0,1,1,TOR
1964-03-08,0,1,1,BOS
1964-03-12,1,1,2,BOS
1964-03-15,1,0,1,CHI
1964-03-19,1,2,3,NYR
1964-03-21,0,2,2,TOR
1964-03-22,0,0,0,TOR
1964-10-15,0,2,2,TOR
1964-10-17,0,0,0,CHI
1964-10-18,2,1,3,CHI
1964-10-21,0,0,0,NYR
1964-10-24,0,0,0,MTL
1964-10-25,0,1,1,BOS
1964-10-29,0,0,0,BOS
1964-11-01,1,0,1,TOR
1964-11-05,0,1,1,NYR
1964-11-08,0,0,0,MTL
1964-11-10,0,1,1,BOS
1964-11-11,0,0,0,TOR
1964-11-14,1,0,1,MTL
1964-11-15,0,2,2,NYR
1964-11-17,0,1,1,NYR
1964-11-18,0,0,0,CHI
1964-11-21,0,0,0,BOS
1964-11-22,0,0,0,NYR
1964-11-26,0,1,1,MTL
1964-11-29,0,1,1,TOR
1964-12-03,0,0,0,BOS
1964-12-05,0,0,0,TOR
1964-12-06,0,0,0,MTL
1964-12-12,0,0,0,CHI
1964-12-13,0,0,0,CHI
1964-12-16,2,2,4,NYR
1964-12-17,0,2,2,BOS
1964-12-20,1,0,1,TOR
1964-12-25,2,0,2,MTL
1964-12-26,0,1,1,MTL
1964-12-27,0,1,1,NYR
1964-12-31,0,0,0,CHI
1965-01-02,0,0,0,TOR
1965-01-03,0,3,3,BOS
1965-01-06,0,0,0,MTL
1965-01-07,2,0,2,BOS
1965-01-09,0,1,1,CHI
1965-01-10,1,1,2,CHI
1965-01-16,1,0,1,TOR
1965-01-17,0,0,0,NYR
1965-01-21,0,1,1,BOS
1965-01-24,1,0,1,TOR
1965-01-30,1,1,2,CHI
1965-01-31,1,1,2,NYR
1965-02-04,0,0,0,BOS
1965-02-06,1,0,1,MTL
1965-02-07,1,0,1,MTL
1965-02-10,0,0,0,CHI
1965-02-11,1,1,2,CHI
1965-02-13,0,0,0,TOR
1965-02-14,2,1,3,NYR
1965-02-17,0,0,0,MTL
1965-02-20,0,0,0,NYR
1965-02-21,0,1,1,TOR
1965-02-24,0,1,1,CHI
1965-02-27,1,0,1,BOS
1965-02-28,0,2,2,MTL
1965-03-03,0,0,0,CHI
1965-03-06,0,3,3,BOS
1965-03-07,0,2,2,NYR
1965-03-09,0,3,3,MTL
1965-03-10,2,1,3,TOR
1965-03-13,0,0,0,MTL
1965-03-14,0,0,0,BOS
1965-03-18,1,3,4,BOS
1965-03-19,1,0,1,NYR
1965-03-21,3,1,4,CHI
1965-03-25,0,3,3,NYR
1965-03-27,0,0,0,TOR
1965-03-28,0,0,0,TOR
1965-10-23,0,0,0,MTL
1965-10-24,0,1,1,TOR
1965-10-28,0,1,1,CHI
1965-10-30,0,1,1,TOR
1965-10-31,0,2,2,MTL
1965-11-04,1,0,1,BOS
1965-11-07,1,1,2,NYR
1965-11-10,1,0,1,CHI
1965-11-11,1,0,1,NYR
1965-11-14,0,0,0,MTL
1965-11-20,0,0,0,BOS
1965-11-21,0,0,0,NYR
1965-11-23,0,0,0,CHI
1965-11-25,0,0,0,CHI
1965-11-27,1,0,1,MTL
1965-11-28,0,1,1,BOS
1965-12-02,0,1,1,BOS
1965-12-04,1,0,1,TOR
1965-12-05,2,2,4,TOR
1965-12-09,1,2,3,NYR
1965-12-11,1,1,2,NYR
1965-12-12,3,0,3,BOS
1965-12-15,0,2,2,TOR
1965-12-16,0,1,1,BOS
1965-12-18,1,0,1,CHI
1965-12-19,0,0,0,CHI
1965-12-23,0,0,0,NYR
1965-12-25,1,2,3,MTL
1965-12-26,0,1,1,MTL
1965-12-28,0,0,0,BOS
1965-12-31,0,0,0,CHI
1966-01-02,1,0,1,TOR
1966-01-06,0,1,1,BOS
1966-01-08,0,0,0,TOR
1966-01-09,0,2,2,MTL
1966-01-15,0,1,1,NYR
1966-01-16,0,1,1,TOR
1966-01-20,2,0,2,MTL
1966-01-22,1,0,1,MTL
1966-01-23,0,1,1,NYR
1966-01-26,0,1,1,NYR
1966-01-29,0,2,2,CHI
1966-01-30,0,1,1,CHI
1966-02-03,1,1,2,BOS
1966-02-05,0,0,0,MTL
1966-02-06,0,0,0,BOS
1966-02-09,1,0,1,CHI
1966-02-10,1,2,3,NYR
1966-02-12,0,1,1,TOR
1966-02-13,1,2,3,MTL
1966-02-16,0,0,0,BOS
1966-02-19,1,0,1,BOS
1966-02-20,1,0,1,TOR
1966-02-23,0,0,0,NYR
1966-02-26,0,0,0,CHI
1966-02-27,0,0,0,MTL
1966-03-02,2,1,3,CHI
1966-03-05,0,1,1,MTL
1966-03-06,0,1,1,NYR
1966-03-09,0,0,0,TOR
1966-03-12,0,0,0,MTL
1966-03-13,0,2,2,BOS
1966-03-16,0,0,0,CHI
1966-03-17,0,3,3,BOS
1966-03-20,1,0,1,TOR
1966-03-23,1,1,2,NYR
1966-03-26,0,0,0,TOR
1966-03-27,0,0,0,CHI
1966-03-31,0,2,2,NYR
1966-04-03,0,0,0,TOR
1966-10-19,0,1,1,BOS
1966-10-22,0,0,0,CHI
1966-10-23,0,0,0,CHI
1966-10-26,0,1,1,TOR
1966-10-27,0,0,0,NYR
1966-10-30,1,0,1,BOS
1966-11-03,0,0,0,TOR
1966-11-05,0,0,0,MTL
1966-11-06,1,0,1,MTL
1966-11-10,0,2,2,CHI
1966-11-12,0,3,3,TOR
1966-11-13,0,0,0,NYR
1966-11-19,0,0,0,CHI
1966-11-20,1,0,1,BOS
1966-11-22,0,0,0,MTL
1966-11-24,0,1,1,BOS
1966-11-26,0,1,1,MTL
1966-12-01,1,1,2,BOS
1966-12-03,0,1,1,TOR
1966-12-04,0,0,0,CHI
1966-12-08,1,1,2,NYR
1966-12-10,0,0,0,MTL
1966-12-11,2,0,2,TOR
1966-12-14,0,1,1,NYR
1966-12-15,0,1,1,BOS
1966-12-18,0,2,2,NYR
1966-12-21,0,1,1,CHI
1966-12-25,0,0,0,MTL
1966-12-27,1,0,1,BOS
1966-12-29,0,1,1,NYR
1966-12-31,1,0,1,BOS
1967-01-01,0,1,1,MTL
1967-01-05,2,0,2,CHI
1967-01-07,2,0,2,MTL
1967-01-08,0,0,0,TOR
1967-01-11,0,0,0,CHI
1967-01-12,0,2,2,CHI
1967-01-14,0,0,0,TOR
1967-01-15,0,0,0,NYR
1967-01-19,0,2,2,TOR
1967-01-21,0,0,0,TOR
1967-01-22,1,0,1,NYR
1967-01-26,0,0,0,CHI
1967-01-29,0,0,0,NYR
1967-02-02,1,1,2,BOS
1967-02-05,0,1,1,MTL
1967-02-08,0,1,1,TOR
1967-02-11,1,1,2,NYR
1967-02-12,1,0,1,CHI
1967-02-14,0,1,1,BOS
1967-02-16,0,0,0,CHI
1967-02-18,1,0,1,MTL
1967-02-19,0,1,1,MTL
1967-02-22,0,0,0,NYR
1967-02-23,1,1,2,TOR
1967-02-25,0,0,0,TOR
1967-02-26,0,3,3,BOS
1967-03-04,1,0,1,MTL
1967-03-05,0,1,1,BOS
1967-03-08,0,0,0,NYR
1967-03-12,1,0,1,BOS
1967-03-15,1,1,2,TOR
1967-03-19,2,1,3,TOR
1967-03-23,1,1,2,NYR
1967-03-25,0,0,0,MTL
1967-03-26,0,1,1,CHI
1967-03-28,0,1,1,CHI
1967-03-29,0,0,0,NYR
1967-04-02,0,1,1,MTL
1967-10-11,0,1,1,BOS
1967-10-14,1,0,1,MTL
1967-10-15,1,0,1,NYR
1967-10-18,0,1,1,TOR
1967-10-19,0,1,1,BOS
1967-10-22,0,0,0,STL
1967-10-26,2,2,4,OAK
1967-10-28,0,0,0,PHI
1967-10-29,2,0,2,CHI
1967-11-02,2,0,2,TOR
1967-11-04,0,0,0,STL
1967-11-05,2,1,3,LAK
1967-11-09,0,2,2,PIT
1967-11-12,0,0,0,MTL
1967-11-16,0,0,0,OAK
1967-11-17,1,0,1,LAK
1967-11-19,0,0,0,CHI
1967-11-22,0,0,0,PHI
1967-11-25,0,1,1,TOR
1967-11-26,0,0,0,BOS
1967-11-29,0,0,0,NYR
1967-11-30,0,0,0,TOR
1967-12-03,1,1,2,PIT
1967-12-06,1,0,1,NYR
1967-12-07,0,0,0,MTL
1967-12-09,1,1,2,NYR
1967-12-14,0,0,0,CHI
1967-12-16,0,1,1,MTL
1967-12-17,1,2,3,MTL
1967-12-20,0,0,0,NYR
1967-12-23,0,0,0,TOR
1967-12-25,0,0,0,TOR
1967-12-28,1,2,3,PHI
1967-12-30,0,0,0,PIT
1967-12-31,0,0,0,BOS
1968-01-04,2,2,4,OAK
1968-01-06,0,0,0,CHI
1968-01-07,0,1,1,MTL
1968-01-10,0,0,0,TOR
1968-01-11,1,1,2,BOS
1968-01-13,0,2,2,CHI
1968-01-17,0,1,1,MTL
1968-01-20,2,0,2,PIT
1968-01-21,0,0,0,TOR
1968-01-24,0,1,1,CHI
1968-01-25,1,0,1,STL
1968-01-27,0,1,1,PHI
1968-01-28,0,0,0,MNS
1968-02-01,1,1,2,LAK
1968-02-03,2,2,4,MNS
1968-02-04,1,1,2,BOS
1968-02-08,0,1,1,NYR
1968-02-10,0,0,0,BOS
1968-02-11,0,1,1,NYR
1968-02-15,0,0,0,MTL
1968-02-17,0,1,1,CHI
1968-02-18,1,0,1,CHI
1968-02-22,2,0,2,BOS
1968-02-24,1,1,2,MNS
1968-02-29,0,0,0,NYR
1968-03-03,0,3,3,MTL
1968-03-06,0,0,0,NYR
1968-03-09,1,1,2,TOR
1968-03-10,1,0,1,BOS
1968-03-12,1,0,1,LAK
1968-03-13,0,0,0,OAK
1968-03-16,3,1,4,STL
1968-03-17,0,0,0,MNS
1968-03-21,0,2,2,TOR
1968-03-23,2,0,2,MTL
1968-03-24,1,1,2,BOS
1968-03-28,0,1,1,CHI
1968-03-30,0,0,0,NYR
1968-03-31,0,1,1,CHI
1968-10-11,1,1,2,BOS
1968-10-13,1,0,1,TOR
1968-10-17,0,1,1,NYR
1968-10-20,0,1,1,MTL
1968-10-27,2,1,3,CHI
1968-10-31,0,3,3,BOS
1968-11-02,0,0,0,MTL
1968-11-03,0,3,3,STL
1968-11-06,2,0,2,CHI
1968-11-07,0,1,1,MNS
1968-11-09,0,2,2,MNS
1968-11-10,0,1,1,MTL
1968-11-13,0,1,1,OAK
1968-11-14,0,2,2,LAK
1968-11-16,0,1,1,STL
1968-11-20,0,0,0,MTL
1968-11-23,2,0,2,TOR
1968-11-27,2,1,3,PHI
1968-11-28,1,0,1,STL
1968-12-01,0,1,1,PHI
1968-12-04,1,0,1,PIT
1968-12-05,0,1,1,NYR
1968-12-07,0,1,1,BOS
1968-12-08,2,2,4,NYR
1968-12-11,0,1,1,LAK
1968-12-12,0,0,0,OAK
1968-12-14,0,0,0,OAK
1968-12-15,1,1,2,MNS
1968-12-19,0,0,0,CHI
1968-12-21,0,1,1,TOR
1968-12-22,0,1,1,TOR
1968-12-25,1,1,2,PIT
1968-12-27,0,1,1,PHI
1968-12-29,0,0,0,BOS
1968-12-31,1,3,4,MNS
1969-01-01,0,0,0,CHI
1969-01-04,0,1,1,STL
1969-01-05,1,0,1,PIT
1969-01-09,0,1,1,LAK
1969-01-11,0,0,0,NYR
1969-01-12,1,1,2,OAK
1969-01-15,0,1,1,MTL
1969-01-16,1,0,1,PIT
1969-01-18,0,0,0,TOR
1969-01-19,1,0,1,PHI
1969-01-23,0,2,2,BOS
1969-01-25,1,0,1,OAK
1969-01-26,2,1,3,TOR
1969-01-29,0,0,0,NYR
1969-02-01,0,0,0,STL
1969-02-02,1,0,1,BOS
1969-02-04,0,1,1,PHI
1969-02-06,3,0,3,CHI
1969-02-08,0,1,1,CHI
1969-02-09,1,2,3,LAK
1969-02-13,0,0,0,MTL
1969-02-15,1,0,1,MNS
1969-02-16,3,0,3,LAK
1969-02-19,0,0,0,NYR
1969-02-20,1,0,1,PIT
1969-02-22,1,0,1,PIT
1969-02-23,0,2,2,PHI
1969-02-26,0,0,0,MTL
1969-03-01,2,1,3,MNS
1969-03-02,0,2,2,MTL
1969-03-05,1,1,2,BOS
1969-03-06,0,0,0,NYR
1969-03-08,1,1,2,BOS
1969-03-15,0,2,2,STL
1969-03-16,1,1,2,NYR
1969-03-19,1,1,2,OAK
1969-03-20,1,1,2,LAK
1969-03-22,0,0,0,TOR
1969-03-27,0,1,1,TOR
1969-03-29,0,0,0,CHI
1969-03-30,2,2,4,CHI
1969-10-11,0,0,0,TOR
1969-10-15,1,0,1,CHI
1969-10-16,1,0,1,MNS
1969-10-19,1,1,2,STL
1969-10-23,0,1,1,PHI
1969-10-25,0,0,0,NYR
1969-10-29,1,0,1,LAK
1969-10-31,0,0,0,OAK
1969-11-02,3,0,3,PIT
1969-11-05,0,1,1,PIT
1969-11-06,0,0,0,STL
1969-11-08,0,0,0,BOS
1969-11-12,0,0,0,NYR
1969-11-13,0,0,0,BOS
1969-11-15,1,0,1,MNS
1969-11-19,0,2,2,MTL
1969-11-22,0,0,0,TOR
1969-11-26,0,0,0,PHI
1969-11-27,0,2,2,LAK
1969-11-29,1,1,2,CHI
1969-11-30,0,0,0,OAK
1969-12-03,0,0,0,PIT
1969-12-04,0,1,1,BOS
1969-12-06,1,1,2,STL
1969-12-07,1,0,1,CHI
1969-12-11,0,0,0,MNS
1969-12-13,0,0,0,TOR
1969-12-14,2,2,4,MTL
1969-12-16,0,0,0,STL
1969-12-20,0,0,0,MTL
1969-12-21,0,0,0,TOR
1969-12-26,0,0,0,MTL
1969-12-28,1,0,1,OAK
1969-12-31,0,2,2,BOS
1970-01-03,0,4,4,PHI
1970-01-04,0,0,0,CHI
1970-01-07,0,0,0,CHI
1970-01-10,0,0,0,PIT
1970-01-17,0,3,3,PHI
1970-01-18,1,0,1,LAK
1970-01-22,1,0,1,CHI
1970-01-24,0,1,1,STL
1970-01-25,0,0,0,MTL
1970-01-29,1,2,3,PHI
1970-01-31,0,1,1,LAK
1970-02-01,0,1,1,OAK
1970-02-04,0,0,0,NYR
1970-02-05,0,1,1,TOR
1970-02-07,0,0,0,BOS
1970-02-08,1,0,1,PHI
1970-02-12,1,0,1,STL
1970-02-14,0,1,1,MTL
1970-02-15,1,1,2,PIT
1970-02-18,0,1,1,MNS
1970-02-19,0,0,0,NYR
1970-02-21,0,1,1,TOR
1970-02-22,0,0,0,MTL
1970-02-26,1,1,2,OAK
1970-02-28,0,1,1,NYR
1970-03-04,1,1,2,NYR
1970-03-05,0,2,2,PIT
1970-03-07,1,0,1,MTL
1970-03-08,0,0,0,MNS
1970-03-11,0,1,1,TOR
1970-03-15,0,0,0,BOS
1970-03-17,0,0,0,LAK
1970-03-18,1,0,1,MNS
1970-03-20,1,0,1,OAK
1970-03-21,1,0,1,LAK
1970-03-26,0,0,0,CHI
1970-03-28,1,0,1,BOS
1970-03-29,0,1,1,BOS
1970-04-01,0,1,1,CHI
1970-04-02,1,1,2,TOR
1970-04-04,2,0,2,NYR
1970-04-05,1,0,1,NYR
1970-10-10,1,1,2,CGS
1970-10-11,0,1,1,BOS
1970-10-13,1,1,2,MTL
1970-10-15,0,0,0,CHI
1970-10-17,0,0,0,MNS
1970-10-18,0,0,0,MNS
1970-10-23,0,0,0,BUF
1970-10-25,1,1,2,MTL
1970-10-28,0,0,0,NYR
1970-10-29,1,2,3,BOS
1970-11-01,0,0,0,TOR
1970-11-04,1,0,1,CHI
