GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1997-01-07,1,2,3,NYI
1997-01-10,2,1,3,NYI
1997-01-14,2,0,2,DAL
1997-01-15,1,1,2,HFD
1997-01-21,0,1,1,CGY
1997-01-23,0,1,1,COL
1997-01-25,0,0,0,NYR
1997-01-26,0,1,1,MTL
1997-01-29,1,0,1,BUF
1997-02-01,0,0,0,PHX
1997-02-04,1,2,3,VAN
1997-02-05,1,2,3,MTL
1997-02-08,0,3,3,DET
1997-02-12,0,1,1,NYI
1997-02-15,0,0,0,PHI
1997-02-16,1,0,1,PHI
1997-02-27,0,0,0,DET
1997-03-29,0,2,2,LAK
1997-03-31,1,1,2,FLA
1997-04-03,1,2,3,HFD
1997-04-05,0,1,1,OTT
1997-04-08,0,0,0,BOS
1997-04-10,0,0,0,TBL
1997-10-01,0,3,3,LAK
1997-10-03,0,1,1,CAR
1997-10-04,1,0,1,FLA
1997-10-08,0,0,0,MTL
1997-10-09,0,0,0,PHI
1997-10-11,1,1,2,CAR
1997-10-14,0,0,0,NYR
1997-10-15,0,0,0,MTL
1997-10-17,1,1,2,TBL
1997-10-19,1,1,2,FLA
1997-10-22,1,2,3,SJS
1997-10-24,0,2,2,EDM
1997-10-25,0,0,0,VAN
1997-10-28,0,0,0,CGY
1997-11-01,0,3,3,VAN
1997-11-02,0,0,0,CHI
1997-11-05,2,0,2,DAL
1997-11-07,0,0,0,DET
1997-11-08,0,0,0,BUF
1997-11-12,0,0,0,WSH
1997-11-22,1,0,1,NYR
1997-11-24,1,1,2,BUF
1997-11-26,0,0,0,CAR
1997-11-29,1,1,2,MTL
1997-12-01,1,0,1,MTL
1997-12-04,0,0,0,NJD
1997-12-06,2,1,3,ANA
1997-12-09,0,2,2,LAK
1997-12-10,2,0,2,ANA
1997-12-12,0,1,1,PHX
1997-12-16,1,0,1,TBL
1997-12-19,0,2,2,COL
1997-12-20,0,1,1,STL
1997-12-26,2,1,3,WSH
1997-12-27,0,0,0,MTL
1997-12-29,1,3,4,NYI
1997-12-31,0,1,1,CAR
1998-01-03,1,0,1,COL
1998-01-06,0,1,1,NYI
1998-01-07,0,0,0,NJD
1998-01-10,0,3,3,NJD
1998-01-12,1,2,3,CAR
1998-01-14,0,1,1,BOS
1998-01-20,0,0,0,OTT
1998-01-22,1,1,2,NJD
1998-01-24,0,2,2,BOS
1998-01-26,0,0,0,STL
1998-01-28,0,1,1,WSH
1998-01-29,0,1,1,BOS
1998-01-31,0,1,1,DET
1998-02-02,1,1,2,NYI
1998-02-04,1,0,1,WSH
1998-02-06,1,0,1,BUF
1998-02-07,0,0,0,OTT
1998-02-25,2,2,4,MTL
1998-02-28,0,0,0,BOS
1998-03-02,0,1,1,TOR
1998-03-05,0,2,2,CHI
1998-03-07,1,3,4,PHI
1998-03-08,1,1,2,PHI
1998-03-11,1,2,3,CGY
1998-03-14,0,2,2,BUF
1998-03-15,0,0,0,BUF
1998-03-18,1,1,2,EDM
1998-03-21,1,1,2,PHI
1998-03-22,0,0,0,DAL
1998-03-26,0,1,1,NYI
1998-03-28,0,1,1,NYR
1998-03-29,0,0,0,OTT
1998-04-01,0,1,1,SJS
1998-04-04,1,2,3,TBL
1998-04-05,0,1,1,FLA
1998-04-07,0,0,0,PHX
1998-04-09,0,0,0,OTT
1998-04-11,0,1,1,FLA
1998-04-15,1,2,3,TBL
1998-04-18,1,1,2,BOS
1998-10-10,1,1,2,NYI
1998-10-14,0,2,2,NJD
1998-10-17,0,3,3,NYR
1998-10-21,0,0,0,TBL
1998-10-24,0,2,2,TOR
1998-10-26,1,1,2,TOR
1998-10-28,0,3,3,CGY
1998-10-30,1,0,1,VAN
1998-10-31,0,0,0,EDM
1998-11-03,1,1,2,PHI
1998-11-05,1,1,2,OTT
1998-11-07,0,0,0,BOS
1998-11-10,0,0,0,NYI
1998-11-13,0,1,1,NJD
1998-11-14,0,1,1,FLA
1998-11-17,0,0,0,PHI
1998-11-19,0,2,2,TBL
1998-11-21,0,2,2,TBL
1998-11-25,0,3,3,WSH
1998-11-27,0,0,0,NYR
1998-11-28,0,1,1,MTL
1998-12-01,2,2,4,ANA
1998-12-04,0,1,1,CAR
1998-12-05,1,0,1,BOS
1998-12-12,1,1,2,STL
1998-12-15,0,0,0,TBL
1998-12-16,0,0,0,FLA
1998-12-19,1,0,1,WSH
1998-12-21,0,0,0,TOR
1998-12-22,0,0,0,LAK
1998-12-26,1,0,1,OTT
1998-12-30,1,1,2,FLA
1999-01-02,1,1,2,FLA
1999-01-05,1,2,3,CGY
1999-01-07,0,3,3,CAR
1999-01-09,0,1,1,STL
1999-01-13,1,1,2,PHX
1999-01-15,1,0,1,SJS
1999-01-16,1,0,1,LAK
1999-01-18,0,1,1,ANA
1999-01-21,0,2,2,NYI
1999-01-26,0,2,2,CAR
1999-01-28,1,3,4,TOR
1999-01-30,0,0,0,BOS
1999-01-31,2,2,4,MTL
1999-02-02,1,4,5,BUF
1999-02-05,2,1,3,FLA
1999-02-07,0,0,0,DET
1999-02-09,1,1,2,MTL
1999-02-11,2,1,3,VAN
1999-02-13,0,1,1,NSH
1999-02-15,1,3,4,WSH
1999-02-17,0,1,1,NYI
1999-02-19,0,1,1,NYR
1999-02-21,0,0,0,PHI
1999-02-22,0,0,0,PHX
1999-02-25,1,0,1,COL
1999-02-26,0,1,1,DAL
1999-02-28,0,1,1,WSH
1999-03-03,1,3,4,MTL
1999-03-05,0,1,1,EDM
1999-03-07,0,0,0,COL
1999-03-09,2,0,2,NJD
1999-03-10,0,1,1,CAR
1999-03-13,1,3,4,PHI
1999-03-16,1,1,2,DAL
1999-03-17,0,1,1,TBL
1999-03-20,0,1,1,NSH
1999-03-21,0,1,1,NYR
1999-03-23,1,2,3,CHI
1999-03-25,0,1,1,NJD
1999-03-27,0,0,0,BUF
1999-03-28,2,1,3,BUF
1999-03-30,1,2,3,OTT
1999-04-01,2,1,3,OTT
1999-04-03,1,1,2,NJD
1999-04-05,0,0,0,BUF
1999-04-11,0,1,1,DET
1999-04-15,1,0,1,BOS
1999-04-17,2,0,2,NYI
1999-04-18,1,0,1,NYR
1999-10-01,0,1,1,DAL
1999-10-07,1,2,3,NJD
