GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1992-10-27,2,0,2,OTT
1992-10-29,2,2,4,STL
1992-11-01,2,0,2,TBL
1992-11-03,0,0,0,NYI
1992-11-05,1,3,4,STL
1992-11-07,1,0,1,TOR
1992-11-08,1,1,2,CHI
1992-11-10,1,2,3,MNS
1992-11-12,0,2,2,QUE
1992-11-13,0,0,0,DET
1992-11-17,1,1,2,BUF
1992-11-20,0,3,3,NJD
1992-11-21,0,1,1,NJD
1992-11-23,2,1,3,NYR
1992-11-25,1,1,2,NYR
1992-11-27,1,1,2,WSH
1992-11-28,2,0,2,WSH
1992-12-01,1,2,3,NYI
1992-12-05,1,6,7,SJS
1992-12-08,1,2,3,WIN
1992-12-11,0,0,0,NJD
1992-12-12,1,3,4,NJD
1992-12-15,1,2,3,PHI
1992-12-17,0,4,4,PHI
1992-12-19,0,1,1,NYI
1992-12-21,0,4,4,QUE
1992-12-23,2,1,3,PHI
1992-12-27,0,2,2,BUF
1992-12-31,1,1,2,TOR
1993-01-02,2,1,3,NYR
1993-01-05,0,0,0,BOS
1993-03-02,1,1,2,PHI
1993-03-05,0,0,0,NYR
1993-03-09,0,1,1,BOS
1993-03-11,1,3,4,LAK
1993-03-14,0,1,1,NYI
1993-03-18,4,2,6,WSH
1993-03-20,4,1,5,PHI
1993-03-21,1,0,1,EDM
1993-03-23,2,3,5,SJS
1993-03-25,1,3,4,NJD
1993-03-27,2,1,3,BOS
1993-03-28,1,2,3,WSH
1993-03-30,1,1,2,OTT
1993-04-01,2,1,3,HFD
1993-04-03,2,1,3,QUE
1993-04-04,1,2,3,NJD
1993-04-07,0,2,2,MTL
1993-04-09,5,0,5,NYR
1993-04-10,0,0,0,NYR
1993-04-14,2,1,3,NJD
1993-10-28,0,2,2,QUE
1993-11-02,1,2,3,SJS
1993-11-06,0,2,2,LAK
1993-11-07,0,0,0,ANA
1994-02-12,1,1,2,DAL
1994-02-13,2,0,2,PHI
1994-02-19,0,0,0,MTL
1994-02-26,1,0,1,BUF
1994-02-28,1,2,3,FLA
1994-03-04,0,1,1,BUF
1994-03-08,1,0,1,BOS
1994-03-10,0,0,0,TOR
1994-03-12,2,2,4,NYR
1994-03-22,1,1,2,SJS
1994-03-24,1,0,1,OTT
1994-03-26,1,1,2,CGY
1994-03-30,0,1,1,VAN
1994-04-03,2,2,4,BOS
1994-04-04,0,1,1,TBL
1994-04-06,2,1,3,NJD
1994-04-09,0,1,1,MTL
1994-04-11,1,0,1,OTT
1995-10-07,0,4,4,TOR
1995-10-09,2,1,3,COL
1995-10-12,1,0,1,CHI
1995-10-14,0,3,3,ANA
1995-10-20,0,2,2,HFD
1995-10-26,3,1,4,NYI
1995-10-28,3,0,3,NJD
1995-11-01,1,6,7,TBL
1995-11-04,2,2,4,PHI
1995-11-08,1,0,1,OTT
1995-11-10,1,4,5,SJS
1995-11-14,2,1,3,DAL
1995-11-18,1,0,1,WSH
1995-11-21,0,1,1,NYR
1995-11-22,1,1,2,NYR
1995-11-25,0,1,1,BUF
1995-11-28,0,3,3,OTT
1995-11-30,4,0,4,BOS
1995-12-01,0,1,1,FLA
1995-12-03,0,4,4,TBL
1995-12-05,1,3,4,NYI
1995-12-07,2,1,3,MTL
1995-12-09,1,1,2,HFD
1995-12-13,1,1,2,ANA
1995-12-15,1,1,2,DAL
1995-12-17,0,1,1,PHI
1995-12-19,1,3,4,CGY
1995-12-22,0,1,1,MTL
1995-12-23,0,0,0,MTL
1995-12-26,1,1,2,BUF
1995-12-28,1,4,5,HFD
1995-12-30,3,0,3,FLA
1996-01-03,0,1,1,OTT
1996-01-05,1,2,3,DET
1996-01-08,1,2,3,VAN
1996-01-12,1,1,2,MTL
1996-01-13,2,2,4,SJS
1996-01-16,1,0,1,COL
1996-01-22,2,1,3,BOS
1996-01-24,0,1,1,OTT
1996-01-27,3,2,5,PHI
1996-01-29,0,0,0,FLA
1996-01-31,0,1,1,TBL
1996-02-03,0,0,0,DET
1996-02-06,1,1,2,BOS
1996-02-10,1,3,4,CHI
1996-02-12,0,0,0,TOR
1996-02-18,1,0,1,NYR
1996-02-21,0,0,0,BUF
1996-02-23,2,1,3,HFD
1996-02-24,1,1,2,MTL
1996-02-27,2,1,3,VAN
1996-02-29,0,1,1,CGY
1996-03-05,0,4,4,WIN
1996-03-07,1,0,1,OTT
1996-03-09,1,1,2,NJD
1996-03-13,1,0,1,HFD
1996-03-14,0,1,1,BOS
1996-03-16,1,0,1,NYI
1996-03-21,0,0,0,EDM
1996-03-23,1,2,3,BUF
1996-03-26,5,2,7,STL
1996-03-28,1,1,2,FLA
1996-03-30,0,1,1,NJD
1996-04-04,2,0,2,WSH
1996-04-06,0,0,0,TBL
1996-04-08,0,1,1,HFD
1996-04-10,1,1,2,NYI
1996-04-11,1,1,2,OTT
1996-04-14,1,4,5,BOS
1996-10-05,1,1,2,TBL
1996-10-08,1,1,2,HFD
1996-10-11,1,0,1,OTT
1996-10-12,1,1,2,OTT
1996-10-16,0,0,0,NYR
1996-10-17,0,0,0,BUF
1996-10-19,0,1,1,WSH
1996-10-22,1,0,1,EDM
1996-10-24,0,3,3,CGY
1996-10-26,0,1,1,VAN
1996-11-01,1,0,1,WSH
1996-11-02,0,2,2,OTT
1996-11-06,1,1,2,EDM
1996-11-08,1,1,2,TBL
1996-11-12,0,1,1,BUF
1996-11-14,0,1,1,BOS
1996-11-16,0,1,1,NYR
1996-11-19,0,2,2,STL
1996-11-21,1,0,1,PHI
1996-11-22,0,1,1,HFD
1996-11-27,0,0,0,MTL
1996-11-30,1,3,4,BOS
1996-12-03,0,0,0,HFD
1996-12-04,0,2,2,OTT
1996-12-06,1,0,1,WSH
1996-12-07,1,1,2,ANA
1996-12-10,1,1,2,LAK
1996-12-11,2,1,3,ANA
1996-12-13,0,1,1,SJS
1996-12-15,0,0,0,CHI
1996-12-17,2,0,2,BOS
1996-12-19,3,1,4,STL
1996-12-21,1,1,2,SJS
1996-12-23,2,1,3,TOR
1996-12-26,1,0,1,MTL
1996-12-28,1,1,2,BUF
1996-12-30,2,0,2,WSH
1997-01-02,0,4,4,NJD
1997-01-04,2,3,5,TBL
1997-01-07,0,3,3,NYI
1997-01-10,0,4,4,NYI
1997-01-11,0,1,1,OTT
1997-01-14,0,1,1,DAL
1997-01-15,0,3,3,HFD
1997-01-21,1,0,1,CGY
1997-01-25,0,0,0,NYR
1997-01-26,4,0,4,MTL
1997-01-29,0,0,0,BUF
1997-02-01,2,0,2,PHX
1997-02-04,1,0,1,VAN
1997-02-08,2,0,2,DET
1997-02-12,0,0,0,NYI
1997-02-15,0,1,1,PHI
1997-02-16,0,1,1,PHI
1997-02-18,2,1,3,FLA
1997-02-22,2,0,2,CHI
1997-02-23,0,1,1,NYI
1997-02-27,0,0,0,DET
1997-03-01,1,1,2,NJD
1997-03-04,0,0,0,NJD
1997-03-08,0,1,1,PHI
1997-03-10,0,1,1,MTL
1997-03-12,0,3,3,PHX
1997-03-14,0,1,1,COL
1997-03-20,0,0,0,TOR
1997-03-22,0,0,0,NJD
1997-03-24,0,0,0,NYR
1997-03-26,2,3,5,MTL
1997-03-29,0,2,2,LAK
1997-03-31,1,1,2,FLA
1997-04-03,1,1,2,HFD
1997-04-05,1,0,1,OTT
1997-04-08,0,1,1,BOS
1997-04-10,0,1,1,TBL
1997-04-11,1,0,1,FLA
1997-04-13,0,2,2,BOS
2000-12-27,1,2,3,TOR
2000-12-30,1,3,4,OTT
2001-01-03,1,1,2,WSH
2001-01-05,1,2,3,MTL
2001-01-08,0,2,2,WSH
2001-01-09,2,0,2,BOS
2001-01-12,1,0,1,NYI
2001-01-13,2,0,2,NYI
2001-01-15,0,0,0,ANA
2001-01-17,0,2,2,PHX
2001-01-19,1,0,1,DAL
2001-01-21,1,0,1,CHI
2001-01-24,3,0,3,MTL
2001-01-27,0,2,2,ATL
2001-01-30,1,2,3,ATL
2001-01-31,1,0,1,PHI
2001-02-07,1,1,2,PHI
2001-02-10,0,1,1,NJD
2001-02-11,0,0,0,MIN
2001-02-14,2,0,2,MIN
2001-02-16,1,0,1,NJD
2001-02-17,0,0,0,CBJ
2001-02-19,0,0,0,COL
2001-02-21,1,0,1,FLA
2001-02-23,1,0,1,NYR
2001-02-25,0,2,2,NYI
2001-02-28,0,1,1,MTL
2001-03-02,2,2,4,NYR
2001-03-07,1,1,2,WSH
2001-03-08,0,2,2,ATL
2001-03-10,1,3,4,CGY
2001-03-12,1,0,1,NYR
2001-03-14,1,0,1,NYI
2001-03-16,2,1,3,FLA
2001-03-17,1,0,1,TBL
2001-03-20,0,0,0,BOS
2001-03-23,0,1,1,CAR
2001-03-25,0,0,0,NJD
2001-03-27,0,2,2,BUF
2001-03-29,2,2,4,CHI
2001-03-31,1,2,3,STL
2001-04-04,0,2,2,TBL
2001-04-07,1,2,3,PHI
2001-10-03,0,0,0,COL
2001-10-14,0,0,0,BUF
2001-10-16,0,3,3,OTT
2001-10-18,0,0,0,OTT
2001-10-20,0,1,1,STL
2001-10-23,1,1,2,ATL
2001-10-24,0,1,1,DAL
2001-10-27,0,0,0,TOR
2001-11-10,0,1,1,TBL
2001-11-13,0,2,2,NJD
2001-11-14,0,0,0,NYI
2002-01-12,0,0,0,STL
2002-01-15,1,0,1,VAN
2002-01-17,1,3,4,CGY
2002-01-19,0,0,0,EDM
2002-01-21,0,4,4,PHI
2002-01-23,2,3,5,TBL
2002-01-26,1,0,1,ATL
2002-01-30,0,2,2,SJS
2002-02-05,0,1,1,CAR
2002-02-07,0,0,0,MTL
2002-02-09,0,1,1,NJD
2002-02-12,0,0,0,OTT
2002-02-27,0,2,2,LAK
2002-10-10,0,0,0,TOR
2002-10-12,2,1,3,NYR
2002-10-14,2,2,4,TOR
2002-10-16,0,3,3,ATL
2002-10-19,0,1,1,TBL
2002-10-22,0,3,3,MTL
2002-10-25,0,2,2,DET
