GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1985-12-14,1,1,2,PHI
1985-12-15,1,1,2,CHI
1985-12-17,1,0,1,MNS
1985-12-21,0,1,1,CHI
1985-12-23,0,1,1,NYR
1985-12-26,0,1,1,TOR
1985-12-28,1,1,2,QUE
1985-12-29,0,0,0,HFD
1985-12-31,1,0,1,NYI
1986-01-02,0,2,2,BUF
1986-01-04,1,0,1,QUE
1986-01-05,1,2,3,TOR
1986-01-07,1,0,1,WSH
1986-01-10,0,2,2,CHI
1986-01-11,0,0,0,NYI
1986-01-13,0,0,0,TOR
1986-01-15,0,1,1,NJD
1986-01-18,0,0,0,CGY
1986-01-19,0,0,0,CHI
1986-01-22,0,2,2,BOS
1986-01-23,1,0,1,PHI
1986-01-25,0,0,0,BOS
1986-01-28,1,2,3,WSH
1986-01-31,0,0,0,STL
1986-10-09,0,0,0,QUE
1986-10-11,1,0,1,CHI
1986-10-15,0,0,0,LAK
1986-10-17,0,0,0,EDM
1986-10-18,1,1,2,CGY
1986-10-22,1,0,1,MTL
1986-10-24,1,0,1,STL
1986-10-25,1,0,1,STL
1986-10-29,0,2,2,CHI
1986-10-30,0,1,1,MNS
1986-11-01,0,0,0,TOR
1986-11-05,1,1,2,NYR
1986-11-08,0,0,0,NYI
1986-11-09,0,0,0,PIT
1986-11-12,1,1,2,NJD
1986-11-13,0,1,1,PHI
1986-11-15,0,0,0,TOR
1986-11-19,1,0,1,NJD
1986-11-21,0,3,3,WSH
1986-11-22,0,1,1,MTL
1986-11-26,0,1,1,TOR
1986-11-28,1,0,1,STL
1986-11-29,0,0,0,STL
1986-12-02,0,2,2,LAK
1986-12-05,1,0,1,MTL
1986-12-06,0,0,0,HFD
1986-12-09,0,0,0,BUF
1986-12-11,0,1,1,MNS
1986-12-16,0,0,0,CGY
1986-12-17,1,1,2,VAN
1986-12-20,0,1,1,HFD
1986-12-21,0,3,3,CHI
1986-12-23,0,0,0,CHI
1986-12-26,1,1,2,TOR
1986-12-27,0,4,4,TOR
1986-12-31,0,0,0,CGY
1987-01-02,2,0,2,MNS
1987-01-03,0,1,1,MNS
1987-01-06,0,1,1,TOR
1987-01-08,1,0,1,BOS
1987-01-10,0,0,0,WIN
1987-01-11,1,2,3,CHI
1987-01-13,0,1,1,EDM
1987-01-15,0,1,1,TOR
1987-01-17,1,1,2,QUE
1987-01-18,0,1,1,PIT
1987-01-21,1,3,4,NYI
1987-01-23,1,2,3,STL
1987-01-24,0,0,0,STL
1987-01-28,0,0,0,WSH
1987-01-31,0,0,0,TOR
1987-02-01,0,0,0,BUF
1987-02-04,0,2,2,CHI
1987-02-06,1,3,4,MNS
1987-02-07,0,1,1,MNS
1987-02-14,0,1,1,NJD
1987-02-17,0,0,0,NYR
1987-02-18,0,1,1,WIN
1987-02-20,2,3,5,QUE
1987-02-22,2,0,2,CHI
1987-02-24,0,0,0,WSH
1987-02-26,0,1,1,VAN
1987-02-28,0,0,0,NYR
1987-03-02,0,1,1,BOS
1987-03-03,0,1,1,HFD
1987-03-05,1,2,3,MNS
1987-03-07,1,1,2,STL
