GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1982-01-06,1,1,2,CLR
1982-01-09,2,1,3,CGY
1982-01-10,0,0,0,CGY
1982-01-13,0,1,1,WSH
1982-01-14,1,0,1,PHI
1982-01-16,0,0,0,TOR
1982-01-17,2,0,2,DET
1982-01-20,0,1,1,STL
1982-01-22,0,0,0,VAN
1982-01-24,0,1,1,CLR
1982-01-26,0,1,1,STL
1982-01-27,0,0,0,CHI
1982-01-29,0,0,0,BUF
1982-01-31,1,1,2,PHI
1982-02-03,1,0,1,MTL
1982-02-06,2,0,2,TOR
1982-02-07,0,1,1,NYR
1982-02-12,1,0,1,WSH
1982-02-14,0,0,0,BOS
1982-02-17,3,0,3,MNS
1982-02-19,0,2,2,HFD
1982-02-21,1,0,1,DET
1982-02-24,0,1,1,BUF
1982-02-27,0,0,0,PIT
1982-02-28,1,0,1,WSH
1982-03-02,0,0,0,MTL
1982-03-03,0,1,1,QUE
1982-03-06,0,1,1,CLR
1982-03-10,0,1,1,LAK
1982-03-12,0,0,0,BUF
1982-03-13,1,0,1,VAN
1982-03-15,1,0,1,LAK
1982-03-17,0,3,3,PIT
1982-03-19,1,0,1,CGY
1982-03-25,0,0,0,CGY
1982-03-26,1,1,2,CLR
1982-03-28,2,0,2,LAK
1982-03-31,2,1,3,LAK
1982-10-05,1,1,2,CGY
1982-10-08,0,0,0,NYI
1982-10-09,0,1,1,VAN
1982-10-12,1,0,1,CGY
1982-10-14,1,0,1,HFD
1982-10-16,0,0,0,BOS
1982-10-20,0,1,1,HFD
1982-10-21,0,0,0,BOS
1982-10-24,1,0,1,WIN
1982-10-27,0,1,1,CHI
1982-10-29,1,0,1,LAK
1982-10-31,1,1,2,VAN
1982-11-03,0,2,2,WIN
1982-11-05,0,0,0,NYR
1982-11-08,1,0,1,QUE
1982-11-10,1,0,1,PIT
1982-11-11,1,1,2,NJD
1982-11-13,0,1,1,PHI
1982-11-14,0,1,1,NYR
1982-11-16,1,1,2,NYI
1982-11-20,1,0,1,VAN
1982-11-21,1,0,1,QUE
1982-11-24,1,0,1,WSH
1982-11-26,0,0,0,WIN
1982-11-28,2,0,2,DET
1982-12-01,0,0,0,PHI
1982-12-04,0,2,2,CGY
1982-12-05,1,1,2,LAK
1982-12-07,0,0,0,STL
1982-12-09,0,0,0,LAK
1982-12-11,0,1,1,MNS
1982-12-17,1,2,3,NJD
1982-12-19,4,0,4,MTL
1982-12-22,1,2,3,MNS
1982-12-23,0,2,2,LAK
1982-12-26,2,0,2,CGY
1982-12-29,1,2,3,CHI
1982-12-31,1,3,4,VAN
1983-01-01,0,1,1,WIN
1983-01-04,1,2,3,CGY
1983-01-05,2,0,2,WIN
1983-01-07,0,3,3,PIT
1983-01-09,0,0,0,DET
1983-01-11,0,1,1,STL
1983-01-12,0,3,3,CHI
1983-01-15,1,2,3,MNS
1983-01-18,1,0,1,LAK
1983-01-19,3,0,3,VAN
1983-01-22,1,1,2,VAN
1983-01-23,1,1,2,LAK
1983-01-26,0,2,2,TOR
1983-01-29,0,2,2,CGY
1983-01-30,0,1,1,NYI
1983-02-03,1,1,2,LAK
1983-02-04,0,2,2,MTL
1983-02-11,1,0,1,QUE
1983-02-14,0,1,1,MTL
1983-02-17,0,0,0,PHI
1983-02-19,0,2,2,PIT
1983-02-20,1,1,2,BUF
1983-02-22,0,0,0,CGY
1983-02-23,0,0,0,WSH
1983-02-25,1,0,1,STL
1983-02-27,1,0,1,WIN
1983-03-01,0,0,0,NJD
1983-03-02,1,1,2,WSH
1983-03-05,0,0,0,TOR
1983-03-06,0,0,0,BOS
1983-03-13,0,0,0,BUF
1983-03-16,1,0,1,VAN
1983-03-19,2,0,2,DET
1983-03-21,1,0,1,TOR
1983-03-23,1,0,1,WIN
1983-03-26,0,2,2,LAK
1983-03-29,1,1,2,VAN
1983-04-01,0,2,2,WIN
1983-04-03,0,0,0,CGY
1983-10-05,0,0,0,TOR
1983-10-07,1,1,2,WIN
1983-10-09,0,1,1,MNS
1983-10-12,0,1,1,DET
1983-10-15,0,0,0,CGY
1983-10-16,0,2,2,CGY
1983-10-19,0,3,3,VAN
1983-10-20,0,0,0,LAK
1983-10-22,0,1,1,VAN
1983-10-26,0,1,1,TOR
1983-10-29,0,1,1,MTL
1983-10-30,1,0,1,NYR
1983-11-02,0,2,2,WSH
1983-11-05,1,0,1,PIT
1983-11-06,1,0,1,WIN
1983-11-08,1,0,1,QUE
1983-11-09,0,1,1,WSH
1983-11-12,1,2,3,DET
1983-11-13,0,0,0,CHI
1983-11-18,0,3,3,BUF
1983-11-21,0,2,2,WIN
1983-11-23,1,1,2,LAK
1983-11-25,0,1,1,MNS
1983-11-26,2,2,4,STL
1983-11-30,0,1,1,PHI
1983-12-03,0,0,0,LAK
1983-12-04,0,1,1,NYI
1983-12-07,1,1,2,VAN
1983-12-10,0,0,0,VAN
1983-12-13,0,0,0,NYI
1983-12-14,0,2,2,NYR
1983-12-17,2,1,3,QUE
1983-12-18,1,1,2,WIN
1983-12-21,0,1,1,WIN
1983-12-23,0,2,2,CGY
1983-12-26,0,0,0,CGY
1983-12-28,0,1,1,VAN
1983-12-30,0,0,0,BOS
1984-01-03,2,0,2,CGY
1984-01-04,0,6,6,MNS
1984-01-07,0,2,2,HFD
1984-01-09,2,0,2,DET
1984-01-11,1,1,2,CHI
1984-01-13,0,0,0,BUF
1984-01-15,1,1,2,NJD
1984-01-18,0,0,0,VAN
1984-02-05,1,0,1,WSH
1984-02-07,0,1,1,NYI
1984-02-09,0,1,1,PHI
1984-02-11,0,1,1,BOS
1984-02-12,0,0,0,HFD
1984-02-15,1,0,1,WIN
1984-02-17,1,0,1,BOS
1984-02-19,1,2,3,PIT
1984-02-21,0,1,1,STL
1984-02-22,0,1,1,PIT
1984-02-24,0,0,0,CGY
1984-02-25,3,1,4,TOR
1984-02-27,0,2,2,WIN
1984-02-29,0,0,0,PHI
1984-03-04,1,1,2,MTL
1984-03-07,0,3,3,CHI
1984-03-10,1,0,1,NYR
1984-03-11,3,0,3,VAN
1984-03-13,0,1,1,QUE
1984-03-15,1,0,1,MTL
1984-03-17,1,1,2,LAK
1984-03-18,2,0,2,BUF
1984-03-21,0,2,2,HFD
1984-03-24,0,0,0,STL
1984-03-25,0,0,0,WIN
1984-03-27,2,0,2,CGY
1984-03-31,0,0,0,LAK
1984-10-11,0,0,0,LAK
1984-10-12,0,2,2,STL
1984-10-14,0,0,0,QUE
1984-10-16,0,0,0,BOS
1984-10-18,0,0,0,MNS
1984-10-19,0,1,1,WIN
1984-10-21,1,0,1,CGY
1984-10-24,0,0,0,WSH
1984-10-26,0,2,2,LAK
1984-10-30,2,0,2,VAN
1984-11-02,0,1,1,CHI
1984-11-04,0,0,0,WIN
1984-12-13,0,0,0,LAK
1984-12-15,1,1,2,STL
1984-12-17,0,0,0,NJD
1984-12-19,0,0,0,LAK
1984-12-21,1,0,1,VAN
1984-12-22,1,0,1,CGY
1984-12-26,0,2,2,CGY
1984-12-29,0,2,2,DET
1984-12-30,1,2,3,VAN
1985-01-02,0,0,0,PHI
1985-01-04,0,1,1,WIN
1985-01-06,0,3,3,WIN
1985-01-08,0,0,0,QUE
1985-01-10,0,0,0,MTL
1985-01-12,0,0,0,PIT
1985-01-13,2,0,2,BUF
1985-02-06,1,0,1,WIN
1985-02-08,1,0,1,MNS
1985-02-09,0,0,0,DET
1985-02-15,0,0,0,NYR
1985-02-16,1,1,2,PHI
1985-02-18,1,1,2,BUF
1985-02-19,0,3,3,TOR
1985-02-22,0,0,0,QUE
1985-02-23,0,1,1,WSH
1985-02-27,0,0,0,MTL
1985-03-01,1,1,2,LAK
1985-03-03,1,0,1,WIN
1985-03-05,0,1,1,CGY
1985-03-09,1,0,1,NYR
1985-03-10,1,0,1,VAN
1985-03-13,1,1,2,DET
1985-03-15,1,0,1,BUF
1985-03-17,1,0,1,LAK
1985-03-20,0,2,2,CHI
