GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1996-01-06,1,1,2,PIT
1996-01-09,1,0,1,NJD
1996-01-11,0,1,1,PHI
1996-01-13,0,0,0,MTL
1996-01-14,0,1,1,NYR
1996-01-16,0,0,0,EDM
1996-01-24,1,1,2,WIN
1996-01-27,0,0,0,TBL
1996-01-29,0,0,0,OTT
1996-01-31,0,2,2,TOR
1996-02-01,0,1,1,VAN
1996-02-03,2,0,2,PHI
1996-02-06,0,1,1,DAL
1996-02-08,0,1,1,CHI
1996-02-10,1,2,3,DAL
1996-02-11,0,1,1,FLA
1996-02-13,1,0,1,TBL
1996-02-16,1,1,2,DET
1996-02-18,1,0,1,WIN
1996-02-20,0,0,0,OTT
1996-02-22,0,1,1,CHI
1996-02-24,0,0,0,LAK
1996-02-29,0,1,1,VAN
1996-03-03,1,1,2,EDM
1996-03-05,0,0,0,FLA
1996-03-07,1,0,1,CGY
1996-03-09,0,0,0,HFD
1996-03-12,0,0,0,CGY
1996-03-15,3,1,4,SJS
1996-03-17,0,0,0,ANA
1996-03-18,1,2,3,LAK
1996-03-20,0,0,0,DAL
1996-03-22,0,1,1,ANA
1996-03-24,0,0,0,DET
1996-03-26,1,0,1,PIT
1996-03-28,0,0,0,NJD
1996-04-08,2,0,2,WIN
1996-04-11,0,0,0,COL
1996-04-14,0,0,0,CHI
1996-10-04,0,0,0,COL
1996-10-06,0,0,0,CHI
1996-10-09,0,0,0,CGY
1996-10-11,1,0,1,EDM
1996-10-12,0,0,0,VAN
1996-10-17,0,3,3,TOR
1996-10-18,0,0,0,NYR
1996-10-20,0,0,0,SJS
1996-10-22,1,0,1,PHX
1996-10-24,1,0,1,CHI
1996-10-26,1,3,4,WSH
1996-10-30,0,0,0,COL
1996-11-01,0,1,1,BUF
1996-11-03,2,0,2,DAL
1996-11-05,0,0,0,TOR
1996-11-08,1,0,1,VAN
1996-11-09,1,0,1,CGY
1996-11-14,0,3,3,TBL
1996-11-16,0,0,0,CGY
1996-11-17,0,1,1,ANA
1996-11-19,1,0,1,PIT
1996-11-21,1,1,2,PHX
1996-11-23,0,0,0,FLA
1996-11-27,1,1,2,ANA
1996-12-01,0,1,1,SJS
1996-12-03,0,0,0,TOR
1996-12-05,0,0,0,PHX
1996-12-08,1,0,1,EDM
1996-12-11,0,1,1,DAL
1996-12-13,0,0,0,CHI
1996-12-15,0,0,0,VAN
1996-12-17,0,1,1,HFD
1996-12-19,0,0,0,PIT
1996-12-21,0,0,0,PHI
1996-12-22,3,1,4,LAK
1996-12-26,2,0,2,CHI
1996-12-27,0,0,0,TOR
1996-12-29,0,0,0,BOS
1997-01-02,1,0,1,MTL
1997-01-03,0,0,0,BUF
1997-01-05,0,1,1,NJD
1997-01-07,1,1,2,EDM
1997-01-09,1,0,1,SJS
1997-01-11,1,0,1,LAK
